index, pos_x, pos_y, pos_z, size_x, size_y, size_z
483,-561.1111,3.0,87.1635,4.0,0.03,3.2
484,-141.6531,3.0,-537.0864,4.0,0.03,3.2
485,-20.2808,3.0,394.023,4.0,0.03,3.2
486,-574.7754,3.0,191.2557,4.0,0.03,3.2
487,-175.2927,3.0,-149.1957,4.0,0.03,3.2
488,149.8135,3.0,381.826,4.0,0.03,3.2
489,491.586,3.0,275.6145,4.0,0.03,3.2
490,-167.3439,3.0,-510.7312,4.0,0.03,3.2
491,65.4661,3.0,-154.3302,4.0,0.03,3.2
492,-570.0957,3.0,204.9474,4.0,0.03,3.2
493,-269.113,3.0,444.3764,4.0,0.03,3.2
494,-383.9174,3.0,-446.7505,4.0,0.03,3.2
495,-176.5161,3.0,472.3395,4.0,0.03,3.2
496,425.4107,3.0,40.8359,4.0,0.03,3.2
497,345.4925,3.0,19.423,4.0,0.03,3.2
498,-434.5208,3.0,-215.3664,4.0,0.03,3.2
499,389.9191,3.0,18.1402,4.0,0.03,3.2
500,-396.3666,3.0,-409.5104,4.0,0.03,3.2
501,195.3488,3.0,-25.918,4.0,0.03,3.2
502,-49.7297,3.0,313.6707,4.0,0.03,3.2
503,577.18,3.0,-75.1219,4.0,0.03,3.2
504,601.2744,3.0,149.3034,4.0,0.03,3.2
505,-6.7158,3.0,-612.4118,4.0,0.03,3.2
506,134.9652,3.0,-29.4066,4.0,0.03,3.2
507,-319.6869,3.0,176.2606,4.0,0.03,3.2
508,175.5819,3.0,259.177,4.0,0.03,3.2
509,659.9441,3.0,-8.591,4.0,0.03,3.2
510,-452.6329,3.0,-404.7471,4.0,0.03,3.2
511,35.0014,3.0,490.6114,4.0,0.03,3.2
512,-110.8556,3.0,156.1905,4.0,0.03,3.2
513,-64.5378,3.0,100.0087,4.0,0.03,3.2
514,-374.4327,3.0,175.9621,4.0,0.03,3.2
515,98.4703,3.0,-586.689,4.0,0.03,3.2
516,-456.1475,3.0,109.1453,4.0,0.03,3.2
517,77.8047,3.0,-217.4398,4.0,0.03,3.2
518,-516.2085,3.0,131.8211,4.0,0.03,3.2
519,18.6204,3.0,491.2667,4.0,0.03,3.2
520,557.0612,3.0,90.8017,4.0,0.03,3.2
521,-216.807,3.0,93.6385,4.0,0.03,3.2
522,-452.7104,3.0,-39.7113,4.0,0.03,3.2
523,-643.3458,3.0,-54.7993,4.0,0.03,3.2
524,553.4763,3.0,179.1675,4.0,0.03,3.2
525,134.3152,3.0,400.523,4.0,0.03,3.2
526,-566.8513,3.0,151.7746,4.0,0.03,3.2
527,-415.6403,3.0,145.6179,4.0,0.03,3.2
528,51.3508,3.0,489.4105,4.0,0.03,3.2
529,577.5459,3.0,164.9791,4.0,0.03,3.2
530,-585.144,3.0,41.2325,4.0,0.03,3.2
531,124.8264,3.0,-123.5993,4.0,0.03,3.2
532,238.2744,3.0,451.0441,4.0,0.03,3.2
533,41.1499,3.0,-186.8474,4.0,0.03,3.2
534,-521.8519,3.0,106.9495,4.0,0.03,3.2
535,-534.0864,3.0,-193.8635,4.0,0.03,3.2
536,234.2342,3.0,338.5002,4.0,0.03,3.2
537,-24.6824,3.0,358.8767,4.0,0.03,3.2
538,362.98,3.0,142.2108,4.0,0.03,3.2
539,25.1897,3.0,446.8197,4.0,0.03,3.2
540,-398.8657,3.0,355.5801,4.0,0.03,3.2
541,-329.8927,3.0,91.3803,4.0,0.03,3.2
542,108.7099,3.0,302.1903,4.0,0.03,3.2
543,-409.6155,3.0,-476.0165,4.0,0.03,3.2
544,108.9927,3.0,-357.1209,4.0,0.03,3.2
545,-0.2163,3.0,371.2771,4.0,0.03,3.2
546,-42.0945,3.0,473.4431,4.0,0.03,3.2
547,-546.8768,3.0,153.529,4.0,0.03,3.2
548,-153.9656,3.0,211.3871,4.0,0.03,3.2
549,-311.0966,3.0,18.3989,4.0,0.03,3.2
550,-556.0459,3.0,-115.4537,4.0,0.03,3.2
551,542.5655,3.0,154.839,4.0,0.03,3.2
552,421.6497,3.0,-372.5955,4.0,0.03,3.2
553,-113.8408,3.0,-476.266,4.0,0.03,3.2
554,-33.4123,3.0,392.8875,4.0,0.03,3.2
555,47.8697,3.0,-179.7116,4.0,0.03,3.2
556,92.2816,3.0,-297.1336,4.0,0.03,3.2
557,-186.1743,3.0,30.8606,4.0,0.03,3.2
558,-19.22,3.0,490.6905,4.0,0.03,3.2
559,-384.369,3.0,113.291,4.0,0.03,3.2
560,-47.6285,3.0,-520.386,4.0,0.03,3.2
561,94.4852,3.0,453.2591,4.0,0.03,3.2
562,83.8814,3.0,485.3764,4.0,0.03,3.2
563,-339.6365,3.0,189.0357,4.0,0.03,3.2
564,359.0165,3.0,-77.6026,4.0,0.03,3.2
565,79.3208,3.0,455.9187,4.0,0.03,3.2
566,403.3825,3.0,-176.41,4.0,0.03,3.2
567,635.5817,3.0,73.5633,4.0,0.03,3.2
568,-309.7991,3.0,416.3329,4.0,0.03,3.2
569,496.7701,3.0,-42.144,4.0,0.03,3.2
570,160.3147,3.0,-634.6051,4.0,0.03,3.2
571,-57.5214,3.0,-389.6439,4.0,0.03,3.2
572,-229.639,3.0,-53.4455,4.0,0.03,3.2
573,80.2166,3.0,154.2018,4.0,0.03,3.2
574,91.3348,3.0,-163.9275,4.0,0.03,3.2
575,350.9558,3.0,329.2318,4.0,0.03,3.2
576,-35.5762,3.0,489.5369,4.0,0.03,3.2
577,-15.8202,3.0,-264.799,4.0,0.03,3.2
578,-91.3773,3.0,408.4974,4.0,0.03,3.2
579,192.4168,3.0,-271.2948,4.0,0.03,3.2
580,98.9516,3.0,295.1418,4.0,0.03,3.2
581,227.8088,3.0,-243.3865,4.0,0.03,3.2
582,452.7029,3.0,304.6514,4.0,0.03,3.2
583,-21.6516,3.0,226.7955,4.0,0.03,3.2
584,-112.0463,3.0,-54.5644,4.0,0.03,3.2
585,-147.3317,3.0,-236.3186,4.0,0.03,3.2
586,-280.9119,3.0,416.9577,4.0,0.03,3.2
587,-206.1812,3.0,130.8456,4.0,0.03,3.2
588,380.4377,3.0,366.718,4.0,0.03,3.2
589,-192.179,3.0,465.9451,4.0,0.03,3.2
590,100.0267,3.0,482.5483,4.0,0.03,3.2
591,-280.0755,3.0,-138.279,4.0,0.03,3.2
592,399.9044,3.0,149.5052,4.0,0.03,3.2
593,564.4617,3.0,204.8784,4.0,0.03,3.2
594,-167.7229,3.0,168.3535,4.0,0.03,3.2
595,-287.0872,3.0,94.5949,4.0,0.03,3.2
596,328.2617,3.0,351.3999,4.0,0.03,3.2
597,-433.5891,3.0,-75.5299,4.0,0.03,3.2
598,197.8566,3.0,404.4927,4.0,0.03,3.2
599,111.9081,3.0,194.1961,4.0,0.03,3.2
600,-617.0348,3.0,103.2823,4.0,0.03,3.2
601,154.219,3.0,-44.8099,4.0,0.03,3.2
602,-64.0913,3.0,282.0118,4.0,0.03,3.2
603,639.2115,3.0,28.962,4.0,0.03,3.2
604,-579.13,3.0,177.4572,4.0,0.03,3.2
605,631.1334,3.0,-104.8159,4.0,0.03,3.2
606,76.1587,3.0,176.9443,4.0,0.03,3.2
607,-414.8833,3.0,-147.7972,4.0,0.03,3.2
608,232.9772,3.0,-35.9566,4.0,0.03,3.2
609,-194.2025,3.0,-135.5774,4.0,0.03,3.2
610,82.4073,3.0,-400.5951,4.0,0.03,3.2
611,-645.272,3.0,22.2296,4.0,0.03,3.2
612,253.183,3.0,443.0889,4.0,0.03,3.2
613,-518.8492,3.0,-120.8623,4.0,0.03,3.2
614,502.691,3.0,-291.565,4.0,0.03,3.2
615,522.759,3.0,254.4031,4.0,0.03,3.2
616,184.2665,3.0,410.6242,4.0,0.03,3.2
617,626.9167,3.0,-205.1862,4.0,0.03,3.2
618,-351.9616,3.0,-28.9036,4.0,0.03,3.2
619,-407.1516,3.0,345.8903,4.0,0.03,3.2
620,-101.5906,3.0,233.721,4.0,0.03,3.2
621,-5.9592,3.0,-141.7398,4.0,0.03,3.2
622,-350.9249,3.0,-336.5129,4.0,0.03,3.2
623,-460.071,3.0,152.1818,4.0,0.03,3.2
624,-338.315,3.0,102.2284,4.0,0.03,3.2
625,-495.2698,3.0,241.1783,4.0,0.03,3.2
626,-427.0147,3.0,-292.0385,4.0,0.03,3.2
627,257.0805,3.0,13.8627,4.0,0.03,3.2
628,-68.1302,3.0,485.5957,4.0,0.03,3.2
629,497.9491,3.0,264.1175,4.0,0.03,3.2
630,336.3239,3.0,385.3696,4.0,0.03,3.2
631,-182.6246,3.0,268.1248,4.0,0.03,3.2
632,30.9697,3.0,200.2011,4.0,0.03,3.2
633,445.397,3.0,315.0698,4.0,0.03,3.2
634,302.7873,3.0,-51.0838,4.0,0.03,3.2
635,138.5125,3.0,279.791,4.0,0.03,3.2
636,332.5308,3.0,368.2664,4.0,0.03,3.2
637,334.4962,3.0,199.2015,4.0,0.03,3.2
638,-292.9428,3.0,-73.9454,4.0,0.03,3.2
639,540.6946,3.0,81.6451,4.0,0.03,3.2
640,-207.6205,3.0,459.0315,4.0,0.03,3.2
641,-222.8234,3.0,451.606,4.0,0.03,3.2
642,-624.7762,3.0,-30.7456,4.0,0.03,3.2
643,364.4842,3.0,-292.2332,4.0,0.03,3.2
644,-126.9879,3.0,-220.1287,4.0,0.03,3.2
645,-84.2914,3.0,482.8126,4.0,0.03,3.2
646,-285.6877,3.0,301.3578,4.0,0.03,3.2
647,501.9221,3.0,215.7168,4.0,0.03,3.2
648,216.4583,3.0,69.9309,4.0,0.03,3.2
649,-132.9876,3.0,343.8845,4.0,0.03,3.2
650,-183.5832,3.0,360.2061,4.0,0.03,3.2
651,619.3957,3.0,20.823,4.0,0.03,3.2
652,100.1378,3.0,325.8632,4.0,0.03,3.2
653,-500.6485,3.0,-377.3873,4.0,0.03,3.2
654,9.8345,3.0,-164.9415,4.0,0.03,3.2
655,224.1624,3.0,375.5183,4.0,0.03,3.2
656,286.1428,3.0,245.1176,4.0,0.03,3.2
657,361.7359,3.0,317.5934,4.0,0.03,3.2
658,170.2417,3.0,-401.8782,4.0,0.03,3.2
659,141.3646,3.0,358.9,4.0,0.03,3.2
660,-27.2,3.0,-233.1638,4.0,0.03,3.2
661,454.0767,3.0,-16.0411,4.0,0.03,3.2
662,534.6732,3.0,179.9014,4.0,0.03,3.2
663,-146.0486,3.0,75.1416,4.0,0.03,3.2
664,-462.525,3.0,-299.9976,4.0,0.03,3.2
665,523.4278,3.0,-157.4526,4.0,0.03,3.2
666,231.8176,3.0,226.2022,4.0,0.03,3.2
667,-415.2059,3.0,336.0075,4.0,0.03,3.2
668,487.3709,3.0,104.3602,4.0,0.03,3.2
669,-201.2642,3.0,-267.1775,4.0,0.03,3.2
670,416.5067,3.0,213.3514,4.0,0.03,3.2
671,-265.3378,3.0,408.9158,4.0,0.03,3.2
672,-257.7425,3.0,159.2346,4.0,0.03,3.2
673,-226.6415,3.0,65.3214,4.0,0.03,3.2
674,-570.2747,3.0,138.1732,4.0,0.03,3.2
675,-299.8417,3.0,-553.2146,4.0,0.03,3.2
676,-459.5357,3.0,93.604,4.0,0.03,3.2
677,570.4097,3.0,-288.2255,4.0,0.03,3.2
678,147.7667,3.0,470.8593,4.0,0.03,3.2
679,161.3888,3.0,90.1769,4.0,0.03,3.2
680,109.9569,3.0,-136.2079,4.0,0.03,3.2
681,-311.8066,3.0,-78.5527,4.0,0.03,3.2
682,-206.5827,3.0,-425.3049,4.0,0.03,3.2
683,637.143,3.0,58.7261,4.0,0.03,3.2
684,-426.6968,3.0,157.5645,4.0,0.03,3.2
685,-200.6633,3.0,-2.5217,4.0,0.03,3.2
686,-76.2967,3.0,373.9623,4.0,0.03,3.2
687,241.7259,3.0,-317.7994,4.0,0.03,3.2
688,-539.6552,3.0,231.3404,4.0,0.03,3.2
689,284.5103,3.0,-53.0181,4.0,0.03,3.2
690,267.8176,3.0,434.6416,4.0,0.03,3.2
691,-534.0383,3.0,244.1916,4.0,0.03,3.2
692,209.1391,3.0,49.1244,4.0,0.03,3.2
693,380.8039,3.0,128.1233,4.0,0.03,3.2
694,238.3015,3.0,416.1223,4.0,0.03,3.2
695,-394.0319,3.0,283.7428,4.0,0.03,3.2
696,458.9545,3.0,-295.3016,4.0,0.03,3.2
697,-100.3515,3.0,479.4915,4.0,0.03,3.2
698,387.5184,3.0,-311.1533,4.0,0.03,3.2
699,506.3594,3.0,-388.7453,4.0,0.03,3.2
700,-495.5582,3.0,278.9376,4.0,0.03,3.2
701,-304.8705,3.0,379.6095,4.0,0.03,3.2
702,67.6501,3.0,487.6648,4.0,0.03,3.2
703,242.5877,3.0,123.4366,4.0,0.03,3.2
704,170.4791,3.0,416.2995,4.0,0.03,3.2
705,-305.9193,3.0,178.2822,4.0,0.03,3.2
706,226.9293,3.0,-63.1417,4.0,0.03,3.2
707,118.5551,3.0,199.6619,4.0,0.03,3.2
708,-190.3079,3.0,189.6694,4.0,0.03,3.2
709,470.0105,3.0,-111.1956,4.0,0.03,3.2
710,636.9812,3.0,-60.451,4.0,0.03,3.2
711,260.5661,3.0,351.9816,4.0,0.03,3.2
712,-430.6038,3.0,315.684,4.0,0.03,3.2
713,659.5596,3.0,-23.9805,4.0,0.03,3.2
714,-178.2831,3.0,-564.042,4.0,0.03,3.2
715,-97.8079,3.0,434.6852,4.0,0.03,3.2
716,268.8103,3.0,46.9532,4.0,0.03,3.2
717,-7.601,3.0,-152.9446,4.0,0.03,3.2
718,-187.6951,3.0,-19.0338,4.0,0.03,3.2
719,479.1453,3.0,225.9483,4.0,0.03,3.2
720,303.8598,3.0,44.4326,4.0,0.03,3.2
721,163.3896,3.0,465.9095,4.0,0.03,3.2
722,-12.824,3.0,-234.8341,4.0,0.03,3.2
723,455.7736,3.0,269.3834,4.0,0.03,3.2
724,-562.4947,3.0,-275.2911,4.0,0.03,3.2
725,233.3648,3.0,33.431,4.0,0.03,3.2
726,569.1363,3.0,191.6828,4.0,0.03,3.2
727,204.0038,3.0,-288.4776,4.0,0.03,3.2
728,584.7734,3.0,-304.2402,4.0,0.03,3.2
729,-258.6355,3.0,-1.5046,4.0,0.03,3.2
730,-252.4452,3.0,435.2528,4.0,0.03,3.2
731,-447.3199,3.0,259.3103,4.0,0.03,3.2
732,64.1347,3.0,193.3997,4.0,0.03,3.2
733,353.5845,3.0,392.1825,4.0,0.03,3.2
734,29.8653,3.0,188.5497,4.0,0.03,3.2
735,-604.3783,3.0,35.3163,4.0,0.03,3.2
736,-56.8731,3.0,249.7041,4.0,0.03,3.2
737,-583.1571,3.0,163.5593,4.0,0.03,3.2
738,387.8645,3.0,43.5611,4.0,0.03,3.2
739,408.1546,3.0,73.1971,4.0,0.03,3.2
740,-238.5418,3.0,120.8308,4.0,0.03,3.2
741,-89.652,3.0,347.0337,4.0,0.03,3.2
742,-166.6719,3.0,201.0688,4.0,0.03,3.2
743,-32.3329,3.0,247.1294,4.0,0.03,3.2
744,29.2581,3.0,382.5279,4.0,0.03,3.2
745,205.1794,3.0,-114.3287,4.0,0.03,3.2
746,445.234,3.0,-89.9038,4.0,0.03,3.2
747,-125.3493,3.0,359.518,4.0,0.03,3.2
748,-327.4634,3.0,133.5313,4.0,0.03,3.2
749,-139.2331,3.0,317.0553,4.0,0.03,3.2
750,-619.3025,3.0,88.5104,4.0,0.03,3.2
751,-645.6155,3.0,6.8143,4.0,0.03,3.2
752,245.8857,3.0,240.519,4.0,0.03,3.2
753,528.6131,3.0,242.1772,4.0,0.03,3.2
754,-81.0407,3.0,-316.4346,4.0,0.03,3.2
755,-78.7219,3.0,-606.5178,4.0,0.03,3.2
756,-458.4379,3.0,272.9684,4.0,0.03,3.2
757,-51.8855,3.0,487.838,4.0,0.03,3.2
758,320.2721,3.0,280.279,4.0,0.03,3.2
759,264.9025,3.0,6.4238,4.0,0.03,3.2
760,-181.6428,3.0,-51.8021,4.0,0.03,3.2
761,513.6538,3.0,-18.1869,4.0,0.03,3.2
762,224.3014,3.0,423.5956,4.0,0.03,3.2
763,-103.7246,3.0,147.1661,4.0,0.03,3.2
764,346.0269,3.0,3.9387,4.0,0.03,3.2
765,-57.9474,3.0,178.3987,4.0,0.03,3.2
766,-72.8934,3.0,-205.5925,4.0,0.03,3.2
767,496.421,3.0,132.2497,4.0,0.03,3.2
768,75.4519,3.0,321.3273,4.0,0.03,3.2
769,178.8376,3.0,460.442,4.0,0.03,3.2
770,490.581,3.0,88.3055,4.0,0.03,3.2
771,431.7791,3.0,-215.1549,4.0,0.03,3.2
772,-100.8682,3.0,355.2864,4.0,0.03,3.2
773,-501.2714,3.0,-268.3809,4.0,0.03,3.2
774,306.2154,3.0,-23.8995,4.0,0.03,3.2
775,354.405,3.0,188.2675,4.0,0.03,3.2
776,639.7187,3.0,14.0518,4.0,0.03,3.2
777,78.5824,3.0,-300.7196,4.0,0.03,3.2
778,-426.0408,3.0,20.6221,4.0,0.03,3.2
779,293.6184,3.0,-437.8997,4.0,0.03,3.2
780,-115.5675,3.0,415.9693,4.0,0.03,3.2
781,324.3861,3.0,85.4251,4.0,0.03,3.2
782,40.0837,3.0,445.9705,4.0,0.03,3.2
783,61.0846,3.0,182.1012,4.0,0.03,3.2
784,282.1619,3.0,425.7115,4.0,0.03,3.2
785,486.0214,3.0,-382.0344,4.0,0.03,3.2
786,413.5691,3.0,186.605,4.0,0.03,3.2
787,332.0779,3.0,-48.5666,4.0,0.03,3.2
788,-352.6549,3.0,334.6622,4.0,0.03,3.2
789,378.5987,3.0,321.7481,4.0,0.03,3.2
790,-365.5905,3.0,-130.612,4.0,0.03,3.2
791,93.7264,3.0,-147.0497,4.0,0.03,3.2
792,-45.8482,3.0,-458.536,4.0,0.03,3.2
793,104.8607,3.0,264.906,4.0,0.03,3.2
794,-132.0974,3.0,471.251,4.0,0.03,3.2
795,279.9861,3.0,23.5232,4.0,0.03,3.2
796,230.9086,3.0,47.1433,4.0,0.03,3.2
797,-2.1332,3.0,461.4975,4.0,0.03,3.2
798,229.559,3.0,-269.2713,4.0,0.03,3.2
799,-544.9664,3.0,218.3596,4.0,0.03,3.2
800,-51.0842,3.0,366.7523,4.0,0.03,3.2
801,-463.3461,3.0,298.7078,4.0,0.03,3.2
802,120.4263,3.0,462.3316,4.0,0.03,3.2
803,194.0943,3.0,454.4623,4.0,0.03,3.2
804,-66.7529,3.0,200.8607,4.0,0.03,3.2
805,159.8682,3.0,-188.7226,4.0,0.03,3.2
806,-237.7705,3.0,443.6769,4.0,0.03,3.2
807,607.6522,3.0,121.1308,4.0,0.03,3.2
808,75.8711,3.0,-364.9418,4.0,0.03,3.2
809,202.7118,3.0,-70.479,4.0,0.03,3.2
810,596.9023,3.0,69.0266,4.0,0.03,3.2
811,-296.3495,3.0,-532.0871,4.0,0.03,3.2
812,160.5204,3.0,-377.6535,4.0,0.03,3.2
813,49.7166,3.0,246.626,4.0,0.03,3.2
814,438.0673,3.0,49.3333,4.0,0.03,3.2
815,649.6588,3.0,-115.739,4.0,0.03,3.2
816,-330.606,3.0,-27.196,4.0,0.03,3.2
817,-220.0014,3.0,265.2397,4.0,0.03,3.2
818,-147.7473,3.0,466.3404,4.0,0.03,3.2
819,362.245,3.0,-144.037,4.0,0.03,3.2
820,390.2167,3.0,-282.5924,4.0,0.03,3.2
821,240.1087,3.0,-468.5587,4.0,0.03,3.2
822,-502.0056,3.0,266.9851,4.0,0.03,3.2
823,523.8559,3.0,156.0389,4.0,0.03,3.2
824,112.287,3.0,-584.3709,4.0,0.03,3.2
825,17.4647,3.0,-122.5991,4.0,0.03,3.2
826,-48.0372,3.0,-304.1094,4.0,0.03,3.2
827,296.2003,3.0,416.3086,4.0,0.03,3.2
828,-645.5931,3.0,-8.6049,4.0,0.03,3.2
829,408.1766,3.0,-515.1454,4.0,0.03,3.2
830,46.3524,3.0,431.9271,4.0,0.03,3.2
831,128.0587,3.0,-23.4848,4.0,0.03,3.2
832,-559.1335,3.0,-233.534,4.0,0.03,3.2
833,251.2316,3.0,391.7969,4.0,0.03,3.2
834,51.9254,3.0,315.6344,4.0,0.03,3.2
835,-30.5195,3.0,-460.0497,4.0,0.03,3.2
836,573.4985,3.0,178.3805,4.0,0.03,3.2
837,-324.6808,3.0,341.2475,4.0,0.03,3.2
838,-191.0514,3.0,-579.6109,4.0,0.03,3.2
839,-321.1392,3.0,11.4023,4.0,0.03,3.2
840,-28.0092,3.0,-161.1683,4.0,0.03,3.2
841,278.6962,3.0,390.9656,4.0,0.03,3.2
842,-453.8552,3.0,-170.0862,4.0,0.03,3.2
843,0.7782,3.0,-159.1815,4.0,0.03,3.2
844,-621.0116,3.0,-75.4127,4.0,0.03,3.2
845,209.1424,3.0,447.9781,4.0,0.03,3.2
846,559.0475,3.0,77.8143,4.0,0.03,3.2
847,509.4278,3.0,-279.8011,4.0,0.03,3.2
848,-349.8766,3.0,-427.9362,4.0,0.03,3.2
849,143.4567,3.0,-41.3746,4.0,0.03,3.2
850,557.549,3.0,166.2388,4.0,0.03,3.2
851,658.8129,3.0,-39.3567,4.0,0.03,3.2
852,-293.0644,3.0,-512.2458,4.0,0.03,3.2
853,-505.1876,3.0,-335.7501,4.0,0.03,3.2
854,323.296,3.0,396.1264,4.0,0.03,3.2
855,534.1767,3.0,229.8165,4.0,0.03,3.2
856,-369.3493,3.0,-71.0699,4.0,0.03,3.2
857,375.3867,3.0,106.0274,4.0,0.03,3.2
858,129.3271,3.0,363.1733,4.0,0.03,3.2
859,-338.6563,3.0,-190.8228,4.0,0.03,3.2
860,398.8557,3.0,112.8201,4.0,0.03,3.2
861,-319.6311,3.0,200.044,4.0,0.03,3.2
862,-105.1539,3.0,104.8954,4.0,0.03,3.2
863,-452.6542,3.0,-434.5839,4.0,0.03,3.2
864,616.2155,3.0,-65.7093,4.0,0.03,3.2
865,-621.2185,3.0,73.6893,4.0,0.03,3.2
866,-511.0859,3.0,204.9921,4.0,0.03,3.2
867,-266.4651,3.0,-9.9949,4.0,0.03,3.2
868,416.7256,3.0,-455.535,4.0,0.03,3.2
869,-59.6172,3.0,-241.1909,4.0,0.03,3.2
870,-437.9388,3.0,305.2549,4.0,0.03,3.2
871,243.6822,3.0,-331.9679,4.0,0.03,3.2
872,-512.5283,3.0,60.9699,4.0,0.03,3.2
873,153.9983,3.0,437.6189,4.0,0.03,3.2
874,-330.7831,3.0,314.4098,4.0,0.03,3.2
875,-176.2767,3.0,-605.5183,4.0,0.03,3.2
876,-257.9318,3.0,-552.2325,4.0,0.03,3.2
877,-163.2256,3.0,460.91,4.0,0.03,3.2
878,-26.871,3.0,307.1996,4.0,0.03,3.2
879,-17.5242,3.0,460.9301,4.0,0.03,3.2
880,79.6187,3.0,341.6292,4.0,0.03,3.2
881,-250.9423,3.0,63.5012,4.0,0.03,3.2
882,-110.0792,3.0,-37.5977,4.0,0.03,3.2
883,-248.7405,3.0,384.1553,4.0,0.03,3.2
884,120.5837,3.0,47.9558,4.0,0.03,3.2
885,79.6032,3.0,89.4306,4.0,0.03,3.2
886,223.9654,3.0,440.9957,4.0,0.03,3.2
887,-213.8467,3.0,117.4373,4.0,0.03,3.2
888,-470.2707,3.0,287.5104,4.0,0.03,3.2
889,-8.1531,3.0,419.9377,4.0,0.03,3.2
890,-475.9414,3.0,-240.6363,4.0,0.03,3.2
891,295.4583,3.0,-288.1531,4.0,0.03,3.2
892,-484.1384,3.0,-9.4771,4.0,0.03,3.2
893,-266.3516,3.0,181.9368,4.0,0.03,3.2
894,302.2217,3.0,-373.5313,4.0,0.03,3.2
895,26.2463,3.0,475.6175,4.0,0.03,3.2
896,564.3328,3.0,-13.9002,4.0,0.03,3.2
897,-266.831,3.0,426.3433,4.0,0.03,3.2
898,-297.9594,3.0,-121.7052,4.0,0.03,3.2
899,355.4084,3.0,129.0007,4.0,0.03,3.2
900,-362.1468,3.0,252.1457,4.0,0.03,3.2
901,40.9313,3.0,126.62,4.0,0.03,3.2
902,-144.3447,3.0,-500.8454,4.0,0.03,3.2
903,275.1217,3.0,113.2344,4.0,0.03,3.2
904,-71.1441,3.0,-469.5123,4.0,0.03,3.2
905,43.1969,3.0,166.7723,4.0,0.03,3.2
906,280.755,3.0,-69.8541,4.0,0.03,3.2
907,-251.5333,3.0,417.7859,4.0,0.03,3.2
908,480.7786,3.0,180.4178,4.0,0.03,3.2
909,-129.258,3.0,164.9247,4.0,0.03,3.2
910,324.2035,3.0,335.5033,4.0,0.03,3.2
911,57.9152,3.0,473.2878,4.0,0.03,3.2
912,-99.5743,3.0,-178.3171,4.0,0.03,3.2
913,-245.4347,3.0,194.4755,4.0,0.03,3.2
914,40.6617,3.0,-556.3207,4.0,0.03,3.2
915,-248.4806,3.0,206.294,4.0,0.03,3.2
916,-534.6146,3.0,192.378,4.0,0.03,3.2
917,140.8282,3.0,106.1036,4.0,0.03,3.2
918,62.0817,3.0,161.5458,4.0,0.03,3.2
919,163.7288,3.0,-449.5191,4.0,0.03,3.2
920,-512.948,3.0,144.1496,4.0,0.03,3.2
921,416.5084,3.0,-242.9528,4.0,0.03,3.2
922,-67.8599,3.0,146.921,4.0,0.03,3.2
923,5.4671,3.0,475.9967,4.0,0.03,3.2
924,105.8842,3.0,346.5035,4.0,0.03,3.2
925,21.4116,3.0,114.1384,4.0,0.03,3.2
926,-364.4183,3.0,-368.4084,4.0,0.03,3.2
927,-428.2603,3.0,227.7582,4.0,0.03,3.2
928,99.4538,3.0,-384.0484,4.0,0.03,3.2
929,281.3917,3.0,180.8967,4.0,0.03,3.2
930,-632.3581,3.0,-131.0638,4.0,0.03,3.2
931,536.0899,3.0,-382.6597,4.0,0.03,3.2
932,309.9165,3.0,406.4432,4.0,0.03,3.2
933,625.4969,3.0,-134.115,4.0,0.03,3.2
934,-94.9994,3.0,-188.075,4.0,0.03,3.2
935,-83.3711,3.0,-384.4601,4.0,0.03,3.2
936,-270.9332,3.0,246.0912,4.0,0.03,3.2
937,-508.1709,3.0,254.8836,4.0,0.03,3.2
938,-10.4114,3.0,475.6747,4.0,0.03,3.2
939,-52.2633,3.0,186.5203,4.0,0.03,3.2
940,-487.3639,3.0,216.1917,4.0,0.03,3.2
941,-180.1102,3.0,-406.0761,4.0,0.03,3.2
942,406.3252,3.0,312.2963,4.0,0.03,3.2
943,401.3913,3.0,240.1341,4.0,0.03,3.2
944,-178.9478,3.0,37.9309,4.0,0.03,3.2
945,-563.0124,3.0,73.7143,4.0,0.03,3.2
946,-178.5147,3.0,454.9657,4.0,0.03,3.2
947,20.3591,3.0,282.0326,4.0,0.03,3.2
948,-44.7623,3.0,430.5789,4.0,0.03,3.2
949,561.316,3.0,153.218,4.0,0.03,3.2
950,-245.1273,3.0,352.7621,4.0,0.03,3.2
951,89.3553,3.0,468.8521,4.0,0.03,3.2
952,-521.16,3.0,-270.9284,4.0,0.03,3.2
953,638.3514,3.0,43.8562,4.0,0.03,3.2
954,-150.3674,3.0,449.1732,4.0,0.03,3.2
955,-565.8569,3.0,46.7005,4.0,0.03,3.2
956,-384.4167,3.0,51.6734,4.0,0.03,3.2
957,504.0396,3.0,252.4744,4.0,0.03,3.2
958,34.5241,3.0,248.7688,4.0,0.03,3.2
959,452.5979,3.0,241.7624,4.0,0.03,3.2
960,466.5681,3.0,283.3123,4.0,0.03,3.2
961,-154.7462,3.0,416.8389,4.0,0.03,3.2
962,-566.8001,3.0,33.1506,4.0,0.03,3.2
963,539.4494,3.0,217.3285,4.0,0.03,3.2
964,580.2156,3.0,46.6027,4.0,0.03,3.2
965,301.151,3.0,355.875,4.0,0.03,3.2
966,340.3144,3.0,298.319,4.0,0.03,3.2
967,-177.1617,3.0,-236.6647,4.0,0.03,3.2
968,216.9261,3.0,201.5411,4.0,0.03,3.2
969,-25.9285,3.0,-505.718,4.0,0.03,3.2
